book_id,authors,original_publication_year,original_title,average_rating,ratings_count
8330,Jenny Downham,2010,You Against Me,3.7,15118
8331,Ann M. Martin,2005,A Dog's Life: Autobiography of a Stray,4.18,11112
8332,Tamora Pierce,2005,The Will of the Empress,4.15,16730
8333,"Tyler Hamilton, Daniel Coyle",2012,"The Secret Race: Inside the Hidden World of the Tour de France: Doping, Cover-ups, and Winning at All Costs",4.32,8711
8334,Ian Fleming,1958,Dr. No,3.76,10569
8335,"Isabel Allende, Oliver Brock, Frank Wynne",2013,El juego de Ripper,3.24,8919
8336,Samad Behrangi,1965,ماهی سیاه کوچولو,4.11,5364
8337,Robertson Davies,1970,Fifth Business,4.04,11651
8338,"Alan    Richardson, Karen Tack",2008,"Hello, Cupcake!: Irresistibly Playful Creations Anyone Can Make",4.05,10653
8339,Larry Correia,2010,,4.24,12109
8340,Maeve Binchy,2004,Nights of Rain and Stars,3.67,12365
8341,Lincoln Peirce,2009,Big Nate on a Roll,4.32,9873
8342,Catherine Bybee,2011,Wife by wednesday,3.77,10586
8343,"Dick Riley, Pam McAllister, Bruce Cassiday",1979,"The  Bedside, Bathtub and Armchair Companion to Agatha Christie",4.23,10356
8344,L.A. Casey,2014,,4.08,19434
8345,Kresley Cole,2012,"Shadow's Claim (The Dacians, #1)",4.28,17866
8346,Kelly Corrigan,2014,Glitter and Glue,3.76,10841
8347,"Walter Lord, Nathaniel Philbrick",1955,A Night to Remember,4,11475
8348,Brady Udall,2010,The Lonely Polygamist,3.5,9773
8349,Carl Hiaasen,1995,Stormy Weather,3.94,11452
8350,"Richard Russo, Arthur Morey",2009,That Old Cape Magic,3.3,12095
8351,Maya Banks,2010,The Darkest Hour,4.17,19619
8352,Donald Ray Pollock,2011,The Devil All the Time,4.09,9620
8353,Saroo Brierley,2013,A Long Way Home,4.12,12404
8354,Erin Hunter,2006,Twilight,4.3,15604
8355,Orhan Pamuk,2003,İstanbul: Hatıralar ve Şehir,3.77,9919
8356,"Clare Naylor, Mimi Hare",2004,The Second Assistant: A Tale from the Bottom of the Hollywood Ladder,3.52,11268
8357,"Charles Dickens, Patricia Ingham, Hablot Knight Browne",1844,The Life and Adventures of Martin Chuzzlewit,3.82,11784
8358,John Marsden,1996,"Darkness, Be My Friend",4.11,12447
8359,Stephen King,2009,UR,3.65,13518
8360,James A. Michener,1947,Tales of the South Pacific,4.03,11999
8361,V.S. Naipaul,1979,A Bend in the River,3.77,11011
8362,Matthew Desmond,2016,Evicted: Poverty and Profit in the American City,4.48,15165
8363,Sarah J. Maas,2012,The Assassin and the Empire,4.42,17277
8364,Abbi Glines,2013,Misbehaving,4.18,18648
8365,Genevieve Cogman,2015,The Invisible Library,3.73,12058
8366,Anne Tyler,1991,Saint Maybe,3.88,13134
8367,"Marjane Satrapi, Anjali Singh",2006,,3.82,11879
8368,Mary Downing Hahn,2007,Deep and Dark and Dangerous: A Ghost Story,4.22,12839
8369,"Melissa Anelli, J.K. Rowling",2008,"Harry, A History: The True Story of a Boy Wizard, His Fans, and Life Inside the Harry Potter Phenomenon",4.09,12308
8370,Francisco X. Stork,2008,Marcelo in the Real World,3.95,14651
8371,Stephen King,1996,"The Green Mile, Part 4: The Bad Death of Eduard Delacroix",4.52,12958
8372,Tere Liye,2010,Daun Yang Jatuh Tak Pernah Membenci Angin,3.97,9974
8373,Brandon Sanderson,2007,Alcatraz Versus the Evil Librarians,3.87,13474
8374,Jeffrey Brown,2012,Darth Vader and Son,4.14,14005
8375,Daniel C. Dennett,1995,Darwin's Dangerous Idea: Evolution and the Meanings of Life,4.03,11090
8376,Andrzej Sapkowski,1999,Pani Jeziora,4.28,9902
8377,C.J. Box,2001,Open Season,3.91,10659
8378,Shannon Hale,2012,Palace of Stone,3.95,16023
8379,Jill Alexander Essbaum,2015,Hausfrau,3.24,9949
8380,Amanda Brown,2001,Legally Blonde,3.68,11094
8381,Susan Dennard,2016,Truthwitch,3.93,17752
8382,Gavin Menzies,2002,1421: The Year China Discovered America,3.58,10200
8383,"Hope Larson, Madeleine L'Engle",2012,A Wrinkle in Time: The Graphic Novel,3.95,12337
8384,Nora Ephron,1983,Heartburn,3.57,12503
8385,Liza Klaussmann,2012,Tigers in Red Weather,3.42,10800
8386,Ken Follett,2002,Hornet Flight,3.83,11362
8387,"Henning Mankell, Laurie Thompson",1993,Den vita lejoninnan,3.84,10678
8388,"Margaret Weis, Tracy Hickman",1990,"Elven Star (The Death Gate Cycle, #2)",3.98,13576
8389,Sherman Alexie,2007,Flight: A Novel,3.89,12016
8390,"Ludwig Wittgenstein, G.E.M. Anscombe",1953,Philosophische Untersuchungen,4.23,9403
8391,Carrie Jones,2012,Endure,4.08,16128
8392,Claire Contreras,2015, Kaleidoscope Hearts,4.06,15396
8393,Bernard Cornwell,1996,Enemy of God,4.38,8664
8394,Harper Sloan,2013,,4.29,7591
8395,Tarryn Fisher,2014,Mud Vein,4.11,16593
8396,"Scott Dikkers, Maria Schneider, John Krewson, Robert Siegel, David Javerbaum, Todd Hanson, Carol Kolb, Mike Loew, Tim Harrod",1998,Our Dumb Century: The Onion Presents 100 Years of Headlines from America's Finest News Source,4.18,10999
8397,James Rollins,2003,Ice Hunt,4.04,12302
8398,Laurell K. Hamilton,2006,Strange Candy,3.74,14468
8399,Jeffrey Archer,1983,First Among Equals,3.87,11171
8400,Stephen Hawking,1993,Black Holes and Baby Universes and Other Essays,4.09,9477
8401,Stephen R. Donaldson,1977,"The Chronicles of Thomas Covenant, the Unbeliever",3.78,12122
8402,Nalini Singh,2011,Archangel's Blade,4.26,20804
8403,Will Durant,1926,The Story of Philosophy,4.09,8618
8404,Elaine Pagels,1979,The Gnostic Gospels,3.93,11216
8405,Jonathan Tropper,2007,How to Talk to a Widower,3.97,9884
8406,Edgar Rice Burroughs,1913,The Gods of Mars,3.86,10859
8407,"Vince Flynn, Kyle Mills, Armand Schultz",2015,The Survivor,4.2,6945
8408,Nalini Singh,2011,,4.47,18759
8409,Roxane Gay,2014,An Untamed State,4.05,10809
8410,Tim Winton,2008,Breath,3.8,10233
8411,American Psychiatric Association,1952,Diagnostic and Statistical Manual of Mental Disorders DSM-IV-TR (Text Revision),3.87,10114
8412,Laurie R. King,1995,A Monstrous Regiment of Women,4.04,15363
8413,Orson Scott Card,1995,Alvin Journeyman (Tales of Alvin Maker #4),3.72,12663
8414,Elizabeth Wein,2013,Rose Under Fire,4.13,13526
8415,"Kiyohiko Azuma, あずま きよひこ",2003,よつばと! 1,4.34,12754
8416,"Black Elk, John G. Neihardt",1932,Black Elk Speaks,4.13,8888
8417,Ben Mezrich,2009,"The Accidental Billionaires: The Founding of Facebook: A Tale of Sex, Money, Genius and Betrayal",3.5,9400
8418,Jeffery Deaver,2007,The Sleeping Doll,3.92,11895
8419,Christine Feehan,2002,Dark Legend,4.33,16196
8420,"Jeph Loeb, Jim Lee, Scott Williams",2002,Batman Hush #1,4.1,31527
8421,Heather Gudenkauf,2012,One Breath Away,3.98,13179
8422,Greg Iles,2009,The Devil's Punchbowl,4.05,10626
8423,Sara Ryan,2001,Empress of the World,3.73,11076
8424,Jim Butcher,2008,Welcome to the Jungle,4.09,13833
8425,Connie Willis,2010,Blackout,3.83,14665
8426,Bella Forrest,2013,,4.15,7866
8427,Alice Hoffman,2011,The Red Garden,3.69,13236
8428,Jean de Brunhoff,1933,Le Roi Babar,4.18,14296
8429,Gordon Korman,2012,Ungifted,4,11956
8430,Michael Frayn,1982,Noises Off,4.18,12709
8431,Harlan Coben,1999,The Final Detail,4,11989
8432,Dan Simmons,2005,Olympos,3.93,11393
8433,Tom Standage,2005,A History of the World in 6 Glasses,3.74,10473
8434,Karen   White,2015,,3.98,9755
8435,Robert Hicks,2005,The Widow of the South,3.75,12419
8436,Jennifer L. Armentrout,2013,,4.15,19898
8437,"Randy Alcorn, Alex Kendrick, Stephen Kendrick",2011,Courageous,4.53,9409
8438,"Kate DiCamillo, Yoko Tanaka",2009,The Magician's Elephant,3.82,14726
8439,Anne Tyler,2001,Back When We Were Grownups,3.51,13416
8440,James Joyce,1914,The Dead,4.09,11279
8441,"محمد المنسي قنديل, Mohamed Mansi Qandil",2004,قمر على سمرقند,3.9,5070
8442,Aleatha Romig,2013,,4.38,16329
8443,Bree Despain,2010,The Lost Saint,4.04,15328
8444,Dean Koontz,2009,Relentless,3.71,12416
8445,Stephen R. Lawhead,1987,Taliesin. Book I of the Pendragon Cycle,3.98,12435
8446,Carl Hiaasen,2002,,3.81,11909
8447,حسن كمال,2013,المرحوم,3.51,8937
8448,Orson Scott Card,1992,The Memory of Earth,3.56,13107
8449,Dolen Perkins-Valdez,2009,Wench,3.68,12250
8450,Karen Chance,2009,Curse the Dawn,4.16,18032
8451,Beth Moore,2000,Praying God's Word: Breaking Free From Spiritual Strongholds,4.45,9530
8452,Michael Ondaatje,1987,In the Skin of a Lion,3.88,11289
8453,Jodi Picoult,2014,Where There's Smoke,3.56,7802
8454,"Jack Welch, John A. Byrne, Mike Barnicle",2001,Jack: Straight from the Gut,3.79,9781
8455,Shel Silverstein,1981,The Missing Piece Meets the Big O,4.32,9056
8456,"Milan Kundera, Aaron Asher",1969,Život je jinde,3.95,8834
8457,Anna Quindlen,2002,Blessings,3.56,12480
8458,Gena Showalter,2012,Wicked Nights,4.11,17942
8459,Pittacus Lore,2011,Six's Legacy,4.08,13853
8460,Mercedes Lackey,1990,Magic's Promise,4.2,16547
8461,Lisa Scottoline,2016,,3.56,10007
8462,Meg Cabot,2012,Underworld,3.89,17878
8463,Mark Bittman,2008,Food Matters: A Guide to Conscious Eating with More Than 75 Recipes,3.97,10408
8464,Rosamunde Pilcher,1995,Coming Home,4.27,11355
8465,"Tim LaHaye, Jerry B. Jenkins",2004,Glorious Appearing: The End of Days,3.96,10474
8466,خالد الباتلي,2010,ليتها تقرأ,3.04,9807
8467,John Sandford,2013,Silken Prey,4.16,10456
8468,John Sandford,2012,,4.17,11286
8469,Anita Brookner,1984,Hotel du Lac,3.56,11066
8470,Pat Barker,1995,The Ghost Road,4.11,11723
8471,Mark Twain,1893,The Tragedy of Puddn'head Wilson,3.74,11014
8472,"Aristotle, Joe Sachs",-330,τὰ μετὰ τὰ φυσικά,4,10112
8473,Emily Murdoch,2013,If You Find Me,4.06,13683
8474,Carl Hiaasen,1991,Native Tongue,3.94,10717
8475,Sandra Dallas,1995,The Persian Pickle Club,3.78,13732
8476,Rachel Vincent,2009,My Soul to Save,3.98,18243
8477,Jill Murphy,,The Worst Witch,3.94,13003
8478,"Cynthia Rylant, Stephen Gammell",1985,The Relatives Came,4.2,13099
8479,Siri Hustvedt,2002,What I Loved,4.02,9974
8480,Andrea Hirata,2008,Maryamah Karpov: Mimpi-mimpi Lintang,3.6,8399
8481,Ellen Hopkins,2012,Tilt,4.2,12141
8482,Todd J. McCaffrey,2008,Dragonheart (Dragonriders of Pern),4.14,10996
8483,J.C. Reed,2013,,4.01,16089
8484,Brian Jacques,1996,The Pearls of Lutra,3.99,15605
8485,"Ken Robinson, Lou Aronica",2009,The Element: A New View of Human Capacity,3.89,9074
8486,Geraldine Brooks,2015,The Secret Chord,3.55,9228
8487,Rick Riordan,2014,,4.31,11947
8488,Amy Harmon,2013,A Different Blue,4.22,14183
8489,Chuck Klosterman,2008,Downtown Owl,3.53,9666
8490,William C. Dietz,2003,The Flood,3.69,9709
8491,Terry Brooks,2001,Antrax,3.94,12947
8492,Billy Collins,2001,Sailing Alone Around the Room: New and Selected Poems,4.24,10999
8493,Anna Carey,2012,Once,3.9,15315
8494,Samantha Young,2013,Into the Deep,4.09,19288
8495,Lois McMaster Bujold,1994,Mirror Dance,4.32,14391
8496,"Jennifer Crusie, Bob Mayer",2007,Agnes and the Hitman,3.93,15848
8497,"Apostolos Doxiadis, Christos H. Papadimitriou, Alecos Papadatos, Annie Di Donna",2009,Logicomix: An Epic Search for Truth,4.01,11004
8498,Laurent Binet,2009,HHhH,4.07,7765
8499,Kate Andersen Brower,2015,The Residence: Inside the Private World of the White House,3.75,8841
8500,Jennifer L. Armentrout,2014,Stone Cold Touch,4.38,18262
8501,Lori Nelson Spielman,2013,The Life List,4.08,8301
8502,Kelley Armstrong,2013,The Rising,4.13,17452
8503,"Thomas Mann, John E. Woods, T.J. Reed",1901,Buddenbrooks: Verfall einer Familie,4.13,12049
8504,Anton Chekhov,1897,Дядя Ваня,3.84,11418
8505,"James Patterson, Richard DiLallo",2011,The Christmas Wedding,3.32,12736
8506,T.A. Barron,1996,The Lost Years of Merlin,3.97,12146
8507,Maria V. Snyder,2009,Storm Glass,3.95,18218
8508,"Iris Murdoch, Mary Kinzie",1978,"The Sea, the Sea",3.9,10849
8509,Jamie McGuire,2011,,4.17,15420
8510,Margaret Peterson Haddix,2005,"Among the Enemy (Shadow Children, #6)",4.16,14836
8511,Amy A. Bartol,2012,Incendiary,4.43,12468
8512,L. Ron Hubbard,1982,Battlefield Earth: A Saga of the Year 3000,3.49,11671
8513,Dave Ramsey,1992,Financial Peace Revisited,4.31,10914
8514,Mary Higgins Clark,1993,I'll Be Seeing You,3.79,13804
8515,Carol Burnett,2010,,4.05,10609
8516,Ruth Ozeki,1998,My Year of Meats,3.93,10297
8517,Octavia E. Butler,2005,Fledgling,3.9,11792
8518,Kristen Ashley,2011,At Peace,4.49,23308
8519,"Samuel Shem, John Updike",1978,The House of God,3.95,8812
8520,"Ayşe Kulin, John W. Baker",2002,Nefes Nefese,3.81,6870
8521,Pam Muñoz Ryan,2015,Echo,4.36,14864
8522,Keri Smith,2007,Wreck This Journal,4.19,10012
8523,"Aleksandr Solzhenitsyn, Edward E. Ericson Jr.",1973,"Архипелаг ГУЛАГ, 1918-1956",4.15,10693
8524,Heinrich Harrer,1952,Sieben Jahre in Tibet,4.05,11283
8525,J. Courtney Sullivan,2009,Commencement,3.36,12653
8526,Suzanne Weyn,2004,The Bar Code Tattoo (Point Thriller),3.55,14037
8527,Kresley Cole,2013,MacRieve,4.3,17488
8528,Larry Levin,2009,Oogy: The Dog Only a Family Could Love,4.04,10273
8529,James Ellroy,1995,American Tabloid,4.21,10193
8530,Thomas E. Sniegoski,2010,"The Fallen and Leviathan (The Fallen, #1-2)",3.74,13676
8531,Anne McCaffrey,1989,The Renegades of Pern,3.84,14387
8532,"José Saramago, Giovanni Pontiero",1982,Memorial do Convento,3.9,5321
8533,"Rose Levy Beranbaum, Maria Guarnaschelli, Vincent Lee, Manuela Paul, Dean G. Bornstein",1988,The Cake Bible,4.2,9412
8534,Robert  Beatty,2015,Serafina and the Black Cloak,3.9,12256
8535,"Alan Dean Foster, George Lucas",1976,Star Wars: From the Adventures of Luke Skywalker,4.07,10647
8536,Nancy Thayer,2009,Summer House,3.91,11460
8537,Sarah Turnbull,2003,Almost French: Love and a New Life in Paris,3.68,10668
8538,Amélie Nothomb,1999,Stupeur et tremblements,3.72,9448
8539,Anne Rice,1998,Pandora / Vittorio the Vampire (New Tales of the Vampires),4.03,10977
8540,Candace Bushnell,2011,Summer and the City,3.63,11366
8541,Jeffery Deaver,2002,The Stone Monkey,3.94,11769
8542,J.D. Robb,2005,Origin in Death,4.34,16775
8543,Angela Johnson,2003,The First Part Last,3.96,12689
8544,"Christopher Chabris, Daniel Simons",2010,The Invisible Gorilla,3.88,10080
8545,Tami Hoag,2006,Prior Bad Acts,4.07,11454
8546,Erin Hunter,2007,Firestar's Quest,4.32,14773
8547,Steve Toltz,2008,A Fraction of the Whole,4.06,7646
8548,Jon Klassen,2012,This is Not My Hat,4.23,14779
8549,Ramit Sethi,2009,I Will Teach You To Be Rich,4.04,10209
8550,Nelson DeMille,2015,Radiant Angel,3.84,6590
8551,Jeff Wheeler,2016,The Queen's Poisoner,4.07,14126
8552,"Karen Kingsbury, Gary Smalley",2004,Rejoice,4.45,11013
8553,Michio Kaku,2011,Physics of the Future: How Science Will Shape Human Destiny and Our Daily Lives by the Year 2100 ,3.98,10159
8554,Jennifer Lynn Barnes,2013,The Naturals,4.16,16704
8555,"Hergé, Leslie Lonsdale-Cooper, Michael Turner",1960,,4.2,10146
8556,"Henning Mankell, Ebba Segerberg",1997,Brandvägg,3.95,10138
8557,"Michael Buckley, Peter Ferguson",2008,Tales From the Hood,4.29,15020
8558,"Charles Bernard Nordhoff, James Norman Hall",1932,Mutiny on the Bounty,3.97,11746
8559,Ken Akamatsu,1999,ラブひな #1,3.73,10926
8560,"William Arntz, Betsy Chasse, Mark Vicente",2005,What the Bleep Do We Know!?: Discovering the Endless Possibilities for Altering Your Everyday Reality,4.25,9759
8561,Jeff Wheeler,2011,The Wretched of Muirwood,3.97,6029
8562,Johanna Lindsey,1990,Gentle Rogue,4.23,15496
8563,Terry Pratchett,2015,The Shepherd's Crown,4.34,9134
8564,"Elizabeth Gaskell, Shirley Foster",1848,Mary Barton,3.7,11742
8565,Joseph Conrad,1904,Nostromo: a Tale of the Seaboard,3.81,11478
8566,Ellen Marie Wiseman,2012,The Plum Tree,4.02,8479
8567,"Tsugumi Ohba, Takeshi Obata",2005,デスノート #7 (Desu Nōto) Zero (零),4.41,14480
8568,Michael J. Sullivan,2008,The Crown Conspiracy,4.15,12198
8569,Sherrilyn Kenyon,2013,Styxx,4.58,14344
8570,"Honoré de Balzac, Sylvia Raphael, Christopher Prendergast",1833,Eugénie Grandet,3.79,11028
8571,"Marcella Hazan, Karin Kretschmann",1992,Essentials of Classic Italian Cooking,4.26,10729
8572,"Arnaldur Indriðason, Bernard Scudder",2001,Grafarþögn,3.94,8918
8573,Jess Rothenberg,2012,The Catastrophic History of You and Me,4.04,12890
8574,April Henry,2010,"Girl, Stolen",3.99,13108
8575,Obert Skye,2007,"Leven Thumps and the Eyes of the Want (Leven Thumps, #3)",3.97,11192
8576,"Bill O'Reilly, Martin Dugard",2015,Killing Reagan,4.08,9794
8577,"Leah Wilson, Jennifer Lynn Barnes, Mary Borsellino, Sarah Rees Brennan, Terri  Clark, Bree Despain, Adrienne Kress, Sarah Darer Littman, Cara Lockwood, Elizabeth M. Rees, Carrie Ryan, Ned Vizzini, Lili Wilkinson, Blythe Woolston",2011,The girl who was on fire,4.28,10189
8578,"Russell Hoban, Lillian Hoban",1970,A Bargain for Frances,4.25,13135
8579,J.D. Robb,2013,Calculated in Death,4.23,12807
8580,Maggie Nelson,2015,The Argonauts,3.99,11925
8581,"Jann S. Wenner, Corey Seymour",2007,Gonzo: The Life of Hunter S. Thompson,4.07,9915
8582,Dominic Smith,2016,The Last Painting of Sara de Vos,3.83,12029
8583,Louise Jensen,2016,The Sister,3.77,11603
8584,Jennifer Estep,2011,Kiss of Frost,4.05,18386
8585,David Shannon,2002,Duck On A Bike,4.06,12461
8586,Margaret Leroy,2011,The Collaborator,3.88,11421
8587,Jennifer A. Nielsen,2014,The Shadow Throne,4.23,15731
8588,Paul Auster,1985,City of Glass,3.81,10157
8589,Machado de Assis,1880,Memórias Póstumas de Brás Cubas,4.23,8306
8590,Elizabeth  George,2010,This Body of Death,4.01,12396
8591,L.M. Montgomery,1925,Emily Climbs,4.14,15498
8592,Jacqueline Carey,2001,Kushiel's Mercy,4.3,13337
8593,Thomas C. Foster,2003,,3.63,12467
8594,Orson Scott Card,2011,Shadows in Flight,3.76,11464
8595,Ilona Andrews,2014,Burn For Me,4.34,17853
8596,Robert Crais,2008,Chasing Darkness,4.18,11070
8597,Lauren Myracle,2004,"ttyl (Internet Girls, #1)",3.46,14505
8598,Bruce Campbell,2001,If Chins Could Kill: Confessions of a B Movie Actor,3.99,11853
8599,"Matsuri Hino, Tomo Kimura",2006,ヴァンパイア騎士 4,4.31,13515
8600,"Denis Johnson, Bettina Abarbanell",2002,Train Dreams,3.89,4886
8601,Rolf Dobelli,2011,Die Kunst des klaren Denkens,3.79,8367
8602,Ellen Stoll Walsh,1989,Mouse Paint,4.15,12839
8603,L.D. Davis,2012,,3.94,16958
8604,Ulrich Bischoff,1990,Edvard Munch,4.07,8308
8605,"Charles Harrison, Paul Wood",2002,"Art in Theory, 1900-2000: An Anthology of Changing Ideas",3.94,7861
8606,"Hervé Tullet, Christopher Franceschelli",2010,Un livre,4.44,15315
8607,Robert Muchamore,2005,The Killing (Cherub #4),4.12,11584
8608,Harlan Coben,1999,Darkest Fear,4.03,10955
8609,"Alfred Tennyson, Charles Keeping",1833,The Lady of Shalott,4.17,14848
8610,Lisi Harrison,2005,"Revenge of the Wannabes (The Clique, #3)",3.76,12935
8611,"Friedrich Nietzsche, Douglas Smith",1887,Zur Genealogie der Moral,4.1,9214
8612,"Jamie Delano, John Ridgway, Alfredo Alcalá",1988,"John Constantine, Hellblazer: Volume 1: Original Sins",4.1,12881
8613,"Jane Lynch, Lisa Dickey",2011,,3.69,10824
8614,Jonathan Renshaw,2015,Dawn of Wonder,4.36,12166
8615,J.D. Robb,2012,Celebrity in Death,4.28,13182
8616,سلطان موسى الموسى,2014,,3.99,9612
8617,"Walter Moers, John Brownjohn",1999,Die 13½ Leben des Käpt'n Blaubär ,4.2,10560
8618,Antonia Fraser,1992,The Wives of Henry VIII,4.15,13159
8619,Shel Silverstein,2011,Every Thing On It,4.39,11547
8620,Raymond Briggs,1978,The Snowman,4.28,13496
8621,Jay Crownover,2014,,4.21,21213
8622,Quinn Loftis,2012,Just One Drop,4.48,15606
8623,"Carl Sagan, Ann Druyan",1997,Billions and Billions: Thoughts on Life and Death at the Brink of the Millennium,4.26,10690
8624,John Sandford,2009,Rough Country,4.15,12594
8625,John Updike,1971,Rabbit Redux,3.79,11051
8626,Lemony Snicket,2002,Lemony Snicket: The Unauthorized Autobiography,3.72,14205
8627,Winston Graham,1945,Ross Poldark,4.11,5990
8628,Gregg Hurwitz,2016,Orphan X,4.08,10320
8629,Bella Andre,2011,The Look of Love,3.87,18776
8630,Stephen King,2010,Blockade Billy,3.4,12179
8631,Robert Ludlum,1973,The Matlock Paper,3.86,11118
8632,Roland Merullo,2007,Breakfast with Buddha,3.82,8634
8633,"Suetonius, Michael Grant, Robert Graves",119,De vita Caesarum ,4.05,11283
8634,"Ibraheem Abbas, إبراهيم عباس, Yasser Bahjatt",2013,حوجن,3.75,10203
8635,Bernard Cornwell,1988,Sharpe's Rifles,4.21,10342
8636,R.A. Salvatore,1999,"Vector Prime (Star Wars: The New Jedi Order, #1)",3.79,10769
8637,Scott Westerfeld,2005,"Touching Darkness (Midnighters, #2)",3.89,16168
8638,Lisa Lutz,2009,Revenge of the Spellmans,4.14,14258
8639,Charlie LeDuff,2013,,3.95,9860
8640,Dorothy L. Sayers,1935,Gaudy Night,4.26,14750
8641,C.S. Pacat,2016,Kings Rising,4.5,14210
8642,"Penelope Douglas, Abby Craden, Nelson Hobbs",2014,Rival,4.16,21940
8643,Philip Reeve,2001,Mortal Engines,3.98,12868
8644,"James Patterson, Mark Pearson",2011,Private London,3.75,9922
8645,Faith Hunter,2010,Blood Cross,4.13,16307
8646,Gemma Halliday,2006,Spying in High Heels,3.67,11034
8647,Raymond Chandler,1943,The Lady in the Lake,4.07,11613
8648,"Bernadette Rossetti-Shustak, Caroline Jayne Church",2005,I Love You Through And Through,4.39,10808
8649,Lisa Gardner,2015,,4,8644
8650,"Jim Krueger, Alex Ross, Doug Braithwaite",2006,,4.14,10232
8651,Tad Williams,1998,River of Blue Fire,4,12015
8652,"William Nicholson, Peter Sís",2000,The Wind Singer,3.84,12654
8653,Scarlett Thomas,2006,The End of Mr. Y.,3.79,7920
8654,"Michael Chabon, Gary Gianni",2007,Gentlemen of the Road,3.42,10440
8655,"James Andrew Miller, Tom Shales",2011,Those Guys Have All the Fun: Inside the World of ESPN,3.69,9413
8656,Daniel Wallace,1998,Big Fish: A Novel of Mythic Proportions,3.64,11526
8657,Tammara Webber,2014,Breakable,4.06,17319
8658,Lisa O'Donnell,2012,The Death of Bees,3.81,11530
8659,Frances Mayes,1999,Bella Tuscany,3.74,10773
8660,Rachel Caine,2012,Black Dawn,4.26,14778
8661,"Tim Tebow, Nathan Whitaker",2011,,3.92,8727
8662,Octavia E. Butler,1998,Parable of the Talents,4.21,10500
8663,"Joe Hill, Gabriel Rodríguez",2014,"Locke & Key, Vol. 6: Alpha & Omega",4.5,14363
8664,J.G. Ballard,1984,Empire of the Sun,3.98,11185
8665,"Patricia M. Scarry, Richard Scarry",1961,"The Country Mouse and the City Mouse, The Dog and His Bone, The Fox and the Crow (A Little Golden Book)",4.28,11493
8666,Paul Theroux,2002,Dark Star Safari ,3.96,9662
8667,Anne McCaffrey,1982,Crystal Singer,4.07,14864
8668,Sarah J. Maas,2012,The Assassin and the Underworld,4.37,17008
8669,"Laura Joffe Numeroff, Felicia Bond",2008,If You Give a Cat a Cupcake,4.2,11948
8670,James Luceno,2012,Star Wars: Darth Plagueis,4.07,9052
8671,"Anderson Cooper, Gloria Vanderbilt",2016,"The Rainbow Comes and Goes: A Mother and Son On Life, Love, and Loss",3.79,10758
8672,Ben H. Winters,2016,Underground Airlines,3.88,9728
8673,Ann Cleeves,2006,Raven Black,3.85,10617
8674,Sherrilyn Kenyon,2012,Infamous,4.36,8185
8675,"Sarah L. Delany, A. Elizabeth Delany, Amy Hill Hearth",1993,Having Our Say: The Delany Sisters' First 100 Years,4.14,11668
8676,Richard Price,2008,Lush Life,3.69,9478
8677,Peter Hedges,1991,What's Eating Gilbert Grape,4.1,11352
8678,Gail Carriger,2013,Curtsies & Conspiracies,4.11,15078
8679,Annie Barrows,2015,,3.75,9815
8680,"Karen Kingsbury, Gary Smalley",2004,Reunion,4.49,11105
8681,Armistead Maupin,1980,More Tales of the City,4.18,9799
8682,"Émile Zola, Robin Buss",1867,Thérèse Raquin,3.71,10734
8683,Chris Bohjalian,2011,,3.16,12907
8684,J.S. Scott,2013,The Billionaire's Obsession ~ Simon,4,7492
8685,Sarah Pinborough,2017,Behind Her Eyes,3.77,17944
8686,"Robert W. Chambers, E.F. Bleiler",1895,The King in Yellow,3.57,5719
8687,Patrick O'Brian,1973,H.M.S. Surprise ,4.42,10513
8688,"Ayn Rand, Nathaniel Branden",1961,The Virtue of Selfishness: A New Concept of Egoism,3.47,10198
8689,Debbie Macomber,2008,Twenty Wishes,4.16,12324
8690,Joseph Boyden,2008,Through Black Spruce,4.11,10305
8691,Susan  Wilson,2010,One Good Dog,4.07,10379
8692,Jeanette Winterson,1989,Sexing the Cherry,3.83,10450
8693,Randy Susan Meyers,2009,The Murderer's Daughters,3.68,10567
8694,J.D. Robb,2008,Strangers in Death ,4.29,15651
8695,Victoria Schwab,2013,The Archived,4.02,16580
8696,David Mamet,1983,Glengarry Glen Ross,3.95,11636
8697,Umberto Eco,1994,L'isola del giorno prima,3.43,9723
8698,Ruth Wariner,2016,The Sound of Gravel,4.15,12045
8699,Beatrix Potter,1982,The Complete Adventures of Peter Rabbit,4.46,13271
8700,Charles M. Schulz,1965,A Charlie Brown Christmas ,4.48,11639
8701,Frank Miller,1991,,4.21,9115
8702,Nalini Singh,2008,Hostage to Pleasure,4.22,19705
8703,Adrian Nicole LeBlanc,2003,"Random Family: Love, Drugs, Trouble, and Coming of Age in the Bronx",4.23,9053
8704,"Leo Tolstoy, Louise Maude, Aylmer Maude",1899,Воскресение,4.1,9482
8705,Larry Correia,2011,Hard Magic,4.13,10808
8706,John Sandford,2010,Storm Prey,4.15,11566
8707,Lee Strobel,2004,The Case for a Creator: A Journalist Investigates Scientific Evidence That Points Toward God,4.1,9216
8708,Benedict Jacka,2012,Fated,3.89,12609
8709,Maggie O'Farrell,2013,Instructions for a Heatwave,3.62,9071
8710,Jonathan Kellerman,2012,Victims,3.94,10482
8711,"Janet Evanovich, Lee Goldberg",2014,,3.95,11337
8712,Jeff Kinney,2015,Old School,4.28,11836
8713,Victoria Helen Stone,2016,"Evelyn, After",3.64,9255
8714,Sharon G. Flake,1998,The Skin I'm In,4.13,9634
